employee_id,age,gender,department,salary_usd,years_experience,satisfaction_score,performance_rating,overtime,remote_work,num_projects,training_hours,education_level,attrition
EMP04182,44.0,Male,Engineering,78061.01,25.0,3.38,Medium,Yes,Full Remote,2.0,55.0,PhD,0
EMP04183,,Female,Engineering,71280.84,5.0,1.93,Medium,no,On-site,8.0,22.0,Associate,0
EMP04184,29.0,Female,Engineering,61867.65,8.0,4.39,High,no,On-site,7.0,80.0,Master's,0
EMP04185,45.0,Prefer not to say,Marketing,90225.74,30.0,3.87,nan,No,Full Remote,7.0,64.0,Master's,0
EMP04186,45.0,Female,HR,55499.66,34.0,4.26,High,yes,Full Remote,3.0,3.0,nan,0
EMP04187,48.0,Male,SALES,76951.45,27.0,2.59,Medium,yes,Hybrid,3.0,35.0,Master's,1
EMP04188,61.0,Male,Finance,55439.27,37.0,1.99,Excellent,Yes,Hybrid,3.0,53.0,Bachelor's,1
EMP04189,23.0,Male,Sales,37829.51,14.0,1.09,High,No,On-site,9.0,38.0,Master's,0
EMP04190,57.0,Male,Sales,95444.57,24.0,4.85,High,No,Full Remote,5.0,69.0,High School,0
EMP04191,42.0,Non-binary,HR,87155.27,2.0,1.18,Medium,No,Hybrid,3.0,38.0,Master's,0
EMP04192,50.0,Male,Sales,98131.33,38.0,4.16,High,no,On-site,3.0,64.0,Master's,1
EMP04193,59.0,Male,HR,89586.71,22.0,1.49,Excellent,No,On-site,4.0,27.0,Bachelor's,0
EMP04194,51.0,Female,Marketing,93364.29,3.0,3.2,Low,Yes,Full Remote,2.0,4.0,Bachelor's,0
EMP04195,64.0,Male,Sales,76667.5,15.0,1.61,Medium,No,On-site,5.0,71.0,Bachelor's,1
EMP04196,64.0,Male,Sales,54040.29,3.0,3.9,High,No,Full Remote,6.0,8.0,Associate,0
EMP04197,,Non-binary,Engineering,138038.85,4.0,1.04,Excellent,,On-site,9.0,94.0,Bachelor's,0
EMP04198,37.0,Male,SALES,54287.26,27.0,1.67,Excellent,yes,Full Remote,2.0,3.0,Associate,0
EMP04199,64.0,Prefer not to say,Finance,82255.56,28.0,4.56,Excellent,Yes,On-site,1.0,60.0,Bachelor's,0
EMP04200,52.0,Female,HR,48147.75,11.0,3.78,Excellent,,On-site,1.0,75.0,Bachelor's,0
EMP04201,26.0,Male,Finance,49574.23,25.0,2.78,Excellent,Yes,On-site,3.0,79.0,High School,0
EMP04202,54.0,Female,Finance,68418.28,18.0,1.07,High,no,nan,7.0,26.0,Bachelor's,0
EMP04203,35.0,Female,SALES,18590.78,4.0,4.99,Excellent,No,On-site,1.0,54.0,High School,0
EMP04204,57.0,Female,HR,49831.52,4.0,2.97,Medium,Yes,On-site,2.0,21.0,Bachelor's,0
EMP04205,50.0,Female,Marketing,51784.61,4.0,1.0,Excellent,Yes,Hybrid,1.0,29.0,Bachelor's,0
EMP04206,56.0,Female,Engineering,74343.77,27.0,3.19,High,no,Hybrid,4.0,74.0,nan,0
EMP04207,36.0,Male,Marketing,93001.7,0.0,4.6,Low,No,Full Remote,2.0,95.0,nan,1
EMP04208,59.0,Male,Finance,92533.65,21.0,3.41,Medium,Yes,nan,4.0,79.0,Master's,0
EMP04209,34.0,Male,Engineering,97223.44,8.0,2.88,High,yes,Hybrid,2.0,53.0,Master's,0
EMP04210,27.0,Female,Engineering,90101.24,19.0,3.98,High,Yes,Hybrid,9.0,58.0,Master's,0
EMP04211,46.0,Male,Sales,80642.67,13.0,4.21,High,Yes,Hybrid,1.0,88.0,nan,0
EMP04212,55.0,Female,Sales,67396.53,18.0,4.2,Excellent,Yes,On-site,4.0,19.0,Bachelor's,0
EMP04213,50.0,Female,Marketing,85271.34,,2.92,Medium,No,Hybrid,7.0,,Bachelor's,0
EMP04214,40.0,Male,Sales,71364.2,26.0,3.69,Low,Yes,On-site,7.0,24.0,Associate,1
EMP04215,39.0,Female,Engineering,51187.97,0.0,3.77,Medium,Yes,Hybrid,5.0,44.0,Bachelor's,0
EMP04216,44.0,Female,Engineering,50571.88,0.0,2.91,High,No,Hybrid,5.0,66.0,PhD,0
EMP04217,23.0,Female,SALES,84827.92,22.0,4.81,Medium,No,Hybrid,4.0,21.0,Master's,0
EMP04218,,Male,Marketing,65293.58,7.0,2.27,Medium,No,Hybrid,9.0,71.0,Bachelor's,0
EMP04219,55.0,Female,Finance,66714.64,4.0,3.97,Medium,,nan,1.0,25.0,Master's,0
EMP04220,38.0,Male,Engineering,90681.98,17.0,2.36,Excellent,,Full Remote,7.0,36.0,Bachelor's,0
EMP04221,44.0,Male,Finance,83987.4,20.0,3.25,Low,Yes,Full Remote,7.0,1.0,Bachelor's,0
EMP04222,32.0,Female,Marketing,,25.0,3.74,Low,No,Full Remote,1.0,47.0,High School,0
EMP04223,29.0,Male,Marketing,79400.2,35.0,1.68,Excellent,Yes,On-site,3.0,94.0,Bachelor's,0
EMP04224,51.0,Female,Finance,46590.43,18.0,2.1,High,no,Hybrid,3.0,15.0,Bachelor's,0
EMP04225,63.0,Non-binary,Sales,81762.85,31.0,4.54,Medium,yes,Hybrid,1.0,81.0,Master's,0
EMP04226,35.0,Female,Engineering,58127.04,38.0,4.38,Medium,No,Hybrid,1.0,19.0,Bachelor's,0
EMP04227,36.0,Female,Engineering,84538.79,28.0,2.76,Low,Yes,Hybrid,2.0,12.0,High School,0
EMP04228,58.0,Male,Finance,50738.99,6.0,4.41,Medium,No,On-site,3.0,65.0,Bachelor's,1
EMP04229,27.0,,HR,76956.29,6.0,1.79,Medium,no,Full Remote,7.0,23.0,Bachelor's,1
EMP04230,,Prefer not to say,Sales,29792.78,23.0,1.45,High,No,On-site,1.0,32.0,Associate,0
EMP04231,52.0,Male,Marketing,84339.39,26.0,1.45,Medium,No,Hybrid,6.0,14.0,Master's,0
EMP04232,60.0,Male,Sales,27982.01,32.0,2.73,Medium,yes,Hybrid,3.0,49.0,Master's,0
EMP04233,56.0,Female,Finance,84462.5,29.0,2.98,Medium,Yes,On-site,8.0,41.0,Master's,0
EMP04234,29.0,Male,Sales,54211.97,31.0,2.89,High,no,On-site,8.0,6.0,High School,0
EMP04235,40.0,Male,Sales,71637.86,31.0,3.97,Low,No,On-site,6.0,35.0,Bachelor's,0
EMP04236,49.0,Male,Finance,64604.71,9.0,3.56,Medium,Yes,nan,8.0,16.0,Bachelor's,0
EMP04237,24.0,Male,Engineering,62443.02,13.0,1.14,Medium,No,nan,7.0,40.0,Associate,0
EMP04238,63.0,Female,SALES,44510.09,24.0,3.71,High,no,Full Remote,9.0,65.0,Master's,0
EMP04239,41.0,Female,HR,84774.29,27.0,3.53,High,Yes,Hybrid,9.0,13.0,Associate,0
EMP04240,57.0,Female,Finance,46020.52,38.0,4.84,High,Yes,Hybrid,8.0,82.0,Bachelor's,1
EMP04241,41.0,Male,Engineering,50674.19,,4.75,Medium,Yes,On-site,5.0,55.0,High School,0
EMP04242,51.0,Female,HR,89797.52,17.0,1.71,Medium,No,nan,5.0,18.0,High School,0
EMP04243,25.0,Non-binary,Engineering,75345.53,29.0,1.07,nan,No,On-site,4.0,40.0,Bachelor's,0
EMP04244,31.0,Male,Engineering,54764.54,22.0,1.9,High,Yes,Hybrid,8.0,85.0,Associate,0
EMP04245,48.0,Male,Engineering,80951.42,3.0,4.38,High,Yes,On-site,1.0,29.0,Bachelor's,1
EMP04246,38.0,Male,engineering,54629.51,26.0,3.99,nan,,On-site,2.0,86.0,Associate,0
EMP04247,45.0,Male,SALES,46518.85,20.0,1.56,High,No,Full Remote,2.0,98.0,Bachelor's,0
EMP04248,45.0,Male,Finance,47740.1,27.0,2.66,Low,No,On-site,1.0,7.0,High School,1
EMP04249,43.0,Female,engineering,71537.37,13.0,3.12,Excellent,no,On-site,4.0,0.0,Bachelor's,1
EMP04250,36.0,,Finance,99319.72,28.0,1.34,Excellent,Yes,Full Remote,8.0,23.0,Bachelor's,0
EMP04251,30.0,Female,HR,61761.79,0.0,4.19,High,no,On-site,6.0,45.0,High School,0
EMP04252,57.0,Female,SALES,68316.45,2.0,3.61,Excellent,Yes,On-site,1.0,11.0,Bachelor's,0
EMP04253,37.0,Female,Engineering,72669.81,8.0,4.8,Medium,yes,Full Remote,6.0,20.0,High School,0
EMP04254,31.0,Male,Finance,37193.12,8.0,1.19,Excellent,No,On-site,3.0,42.0,Bachelor's,0
EMP04255,22.0,Male,HR,38051.49,14.0,2.15,Excellent,Yes,Hybrid,6.0,72.0,Master's,1
EMP04256,,Female,Marketing,71408.93,37.0,2.48,Excellent,,nan,8.0,27.0,High School,0
EMP04257,28.0,Female,engineering,30122.54,4.0,2.14,High,yes,On-site,4.0,2.0,Master's,0
EMP04258,33.0,Male,HR,65106.15,20.0,1.45,High,No,Full Remote,5.0,34.0,Bachelor's,0
EMP04259,26.0,Male,Sales,52518.08,17.0,2.34,High,No,Full Remote,1.0,48.0,Associate,0
EMP04260,52.0,Female,Sales,85462.69,37.0,2.25,Medium,No,Full Remote,8.0,13.0,High School,0
EMP04261,50.0,Male,Sales,75372.43,25.0,4.0,High,No,On-site,6.0,36.0,Master's,0
EMP04262,56.0,,Marketing,83804.48,32.0,1.63,High,Yes,On-site,5.0,62.0,Master's,0
EMP04263,48.0,Male,HR,49429.0,15.0,1.42,Low,yes,Hybrid,2.0,97.0,Bachelor's,0
EMP04264,60.0,Male,Engineering,39996.59,27.0,4.26,Medium,yes,On-site,5.0,64.0,High School,0
EMP04265,62.0,Male,Finance,67560.53,38.0,4.71,High,Yes,nan,7.0,42.0,High School,0
EMP04266,47.0,Female,Sales,,33.0,3.21,Medium,no,On-site,9.0,85.0,Master's,0
EMP04267,37.0,Female,Sales,62011.52,2.0,3.93,High,,Full Remote,,68.0,High School,0
EMP04268,45.0,Male,Engineering,24002.68,38.0,1.96,High,no,Full Remote,4.0,26.0,Master's,0
EMP04269,52.0,Female,Finance,70281.67,38.0,4.17,Excellent,No,Full Remote,7.0,59.0,Bachelor's,0
EMP04270,40.0,Male,Engineering,63528.3,11.0,3.44,Medium,Yes,Full Remote,8.0,44.0,Master's,0
EMP04271,26.0,Male,Sales,63251.77,12.0,1.95,Low,no,Full Remote,,87.0,PhD,0
EMP04272,30.0,Female,HR,83703.48,12.0,2.05,High,No,Full Remote,4.0,24.0,Master's,0
EMP04273,48.0,Male,Sales,46859.77,5.0,3.72,High,Yes,Hybrid,6.0,85.0,Master's,1
EMP04274,58.0,Male,Sales,83608.77,15.0,4.59,nan,No,Full Remote,7.0,10.0,Master's,0
EMP04275,62.0,Male,Sales,80821.42,9.0,4.94,Medium,No,On-site,1.0,8.0,Master's,0
EMP04276,59.0,Non-binary,Engineering,64705.81,4.0,1.09,High,no,On-site,2.0,85.0,nan,0
EMP04277,27.0,Prefer not to say,Engineering,66582.84,32.0,3.64,High,No,Hybrid,1.0,72.0,Master's,0
EMP04278,53.0,Male,Engineering,60173.51,22.0,3.3,Excellent,,On-site,7.0,39.0,Bachelor's,0
EMP04279,43.0,Male,HR,83386.56,20.0,1.03,High,yes,On-site,6.0,69.0,PhD,0
EMP04280,55.0,Male,Engineering,50103.31,12.0,1.9,Excellent,No,Hybrid,6.0,48.0,Master's,0
EMP04281,54.0,Male,Finance,96413.08,7.0,3.65,High,No,On-site,2.0,49.0,Bachelor's,1
EMP04282,51.0,Male,engineering,1114.21,9.0,2.56,Medium,,On-site,9.0,94.0,Master's,0
EMP04283,45.0,Female,Marketing,53949.41,31.0,,nan,no,Full Remote,5.0,68.0,Bachelor's,0
EMP04284,34.0,Female,Engineering,65427.54,35.0,3.59,Medium,,Hybrid,9.0,93.0,nan,0
EMP04285,49.0,Male,SALES,64501.39,17.0,2.83,High,yes,nan,1.0,26.0,nan,0
EMP04286,59.0,Male,Marketing,109985.42,31.0,1.23,nan,Yes,Hybrid,3.0,65.0,Master's,1
EMP04287,46.0,Female,Engineering,44020.28,5.0,1.99,Excellent,No,Hybrid,7.0,76.0,Master's,1
EMP04288,25.0,,Engineering,80841.53,0.0,1.02,Excellent,No,On-site,5.0,33.0,Master's,0
EMP04289,40.0,Female,Sales,17252.84,6.0,4.03,Low,No,Full Remote,8.0,97.0,PhD,0
EMP04290,29.0,Male,Engineering,62514.25,4.0,3.91,High,Yes,On-site,7.0,74.0,PhD,0
EMP04291,48.0,Male,Marketing,48900.61,4.0,2.45,nan,Yes,Hybrid,6.0,42.0,PhD,0
EMP04292,58.0,Non-binary,Sales,80700.24,37.0,2.62,High,Yes,On-site,6.0,26.0,Master's,0
EMP04293,34.0,Female,engineering,47104.01,3.0,2.94,Excellent,No,Hybrid,3.0,78.0,Bachelor's,0
EMP04294,37.0,Male,Sales,85542.94,27.0,4.67,Low,No,Hybrid,2.0,31.0,Bachelor's,0
EMP04295,27.0,Male,Engineering,77671.54,3.0,1.48,Low,Yes,Hybrid,2.0,53.0,Master's,0
EMP04296,62.0,Male,Marketing,107649.54,3.0,1.07,Low,Yes,On-site,9.0,39.0,nan,0
EMP04297,55.0,Male,Marketing,48881.87,34.0,3.39,Excellent,no,On-site,2.0,28.0,Master's,0
EMP04298,54.0,Female,HR,55015.22,25.0,4.32,High,Yes,Full Remote,1.0,,Bachelor's,0
EMP04299,,Male,Engineering,45681.67,28.0,2.69,High,Yes,On-site,6.0,62.0,Bachelor's,0
EMP04300,33.0,Female,SALES,46733.13,38.0,4.47,High,Yes,nan,7.0,14.0,Bachelor's,0
EMP04301,,Male,engineering,94908.97,1.0,2.22,Medium,,Hybrid,8.0,22.0,Bachelor's,0
EMP04302,53.0,Female,,49821.22,39.0,1.01,High,,nan,1.0,32.0,Bachelor's,0
EMP04303,63.0,Male,HR,67851.6,25.0,1.92,Excellent,no,Full Remote,5.0,58.0,Bachelor's,0
EMP04304,45.0,Male,,78509.39,27.0,1.78,Excellent,no,Full Remote,3.0,75.0,Bachelor's,0
EMP04305,48.0,Male,Sales,56772.79,29.0,4.49,Excellent,Yes,Full Remote,3.0,26.0,PhD,0
EMP04306,25.0,Female,SALES,62817.35,3.0,1.96,Medium,yes,Full Remote,1.0,30.0,Master's,0
EMP04307,39.0,Male,HR,48457.82,28.0,3.69,Medium,No,Hybrid,9.0,91.0,PhD,0
EMP04308,48.0,Male,Sales,36887.99,38.0,1.94,High,,On-site,5.0,42.0,Master's,1
EMP04309,37.0,Male,Finance,74078.79,19.0,1.01,High,,Hybrid,5.0,11.0,PhD,0
EMP04310,42.0,Female,Sales,68014.65,7.0,2.43,High,No,Hybrid,9.0,19.0,Master's,1
EMP04311,32.0,Female,SALES,79563.92,36.0,3.7,Low,No,Full Remote,6.0,96.0,High School,0
EMP04312,41.0,Male,,58408.35,26.0,4.88,Medium,No,On-site,7.0,66.0,Bachelor's,0
EMP04313,40.0,Female,Finance,63196.77,22.0,4.06,High,No,Full Remote,9.0,10.0,PhD,0
EMP04314,57.0,Male,Marketing,39546.4,18.0,2.6,Excellent,No,On-site,5.0,11.0,Bachelor's,0
EMP04315,62.0,Male,Sales,86630.8,22.0,3.06,Medium,Yes,Hybrid,8.0,82.0,Associate,0
EMP04316,,Male,Sales,89954.74,17.0,1.73,nan,No,On-site,6.0,78.0,Bachelor's,0
EMP04317,24.0,Female,HR,64949.93,13.0,1.96,Medium,Yes,Full Remote,7.0,51.0,Master's,0
EMP04318,64.0,Female,engineering,53394.4,35.0,3.05,Low,Yes,nan,5.0,45.0,High School,0
EMP04319,40.0,Male,Sales,108504.23,22.0,2.44,Medium,yes,Hybrid,6.0,50.0,Bachelor's,0
EMP04320,46.0,Male,Engineering,43264.08,5.0,4.86,High,No,Hybrid,1.0,35.0,nan,0
EMP04321,35.0,Male,HR,60758.74,29.0,4.29,Medium,no,Full Remote,7.0,86.0,Master's,0
EMP04322,36.0,Non-binary,Engineering,0.0,0.0,1.12,High,No,On-site,1.0,95.0,nan,0
EMP04323,55.0,Female,Sales,41007.35,2.0,4.76,Excellent,Yes,Hybrid,8.0,89.0,nan,0
EMP04324,31.0,Female,Finance,56127.11,33.0,1.74,Medium,No,Full Remote,8.0,5.0,Master's,0
EMP04325,41.0,Female,HR,48810.48,22.0,4.66,Excellent,No,Full Remote,5.0,61.0,PhD,0
EMP04326,26.0,Male,,74393.95,30.0,1.43,Medium,yes,Full Remote,8.0,,High School,0
EMP04327,34.0,Female,Sales,46628.06,4.0,3.06,Medium,Yes,Hybrid,4.0,90.0,Master's,1
EMP04328,37.0,Female,Sales,76352.64,36.0,2.32,Medium,Yes,Hybrid,9.0,90.0,Bachelor's,0
EMP04329,24.0,Male,Engineering,56427.91,33.0,2.19,Medium,no,Full Remote,5.0,31.0,High School,0
EMP04330,30.0,Female,Engineering,97657.0,9.0,4.23,Medium,No,On-site,4.0,42.0,Bachelor's,1
EMP04331,40.0,Female,HR,62311.56,9.0,2.47,Excellent,,Full Remote,8.0,22.0,Master's,0
EMP04332,25.0,Male,SALES,62368.34,16.0,1.36,Low,No,Hybrid,1.0,86.0,Master's,0
EMP04333,50.0,Female,,86457.99,0.0,2.31,Medium,No,Hybrid,7.0,,nan,0
EMP04334,54.0,Female,engineering,22298.23,0.0,2.96,Low,no,On-site,2.0,28.0,High School,0
EMP04335,60.0,Prefer not to say,Marketing,,14.0,4.58,High,No,On-site,8.0,57.0,PhD,1
EMP04336,52.0,Male,,50915.73,32.0,4.21,Excellent,yes,Hybrid,8.0,30.0,Bachelor's,0
EMP04337,23.0,Male,Marketing,88643.47,29.0,3.96,Medium,No,On-site,5.0,96.0,nan,0
EMP04338,50.0,Male,Sales,72131.62,22.0,1.75,High,Yes,On-site,9.0,59.0,PhD,0
EMP04339,56.0,Female,SALES,56741.56,39.0,4.55,Medium,yes,Hybrid,3.0,24.0,Bachelor's,0
EMP04340,32.0,Female,,76533.04,20.0,3.52,Medium,No,On-site,1.0,53.0,High School,0
EMP04341,25.0,Non-binary,Marketing,69584.24,30.0,1.51,Medium,no,nan,6.0,91.0,PhD,0
EMP04342,36.0,Female,Engineering,65784.87,21.0,2.21,Medium,,On-site,4.0,43.0,Bachelor's,1
EMP04343,35.0,Non-binary,engineering,61580.77,27.0,3.67,Low,No,Full Remote,1.0,33.0,Bachelor's,0
EMP04344,36.0,Male,Sales,49531.04,18.0,3.02,Excellent,No,On-site,5.0,85.0,Bachelor's,0
EMP04345,38.0,Female,engineering,74938.66,13.0,2.04,High,Yes,Hybrid,3.0,20.0,Master's,0
EMP04346,51.0,Female,Finance,70266.47,0.0,1.96,Medium,No,On-site,8.0,62.0,Bachelor's,0
EMP04347,43.0,Female,Marketing,74793.22,36.0,2.58,High,Yes,Hybrid,2.0,59.0,Bachelor's,0
EMP04348,64.0,Male,Sales,96884.41,2.0,2.89,High,Yes,On-site,7.0,62.0,Master's,0
EMP04349,22.0,Non-binary,Finance,58830.15,26.0,1.03,Excellent,Yes,Hybrid,7.0,49.0,High School,0
EMP04350,60.0,Prefer not to say,Finance,51866.26,38.0,1.21,High,No,Hybrid,3.0,5.0,PhD,0
EMP04351,50.0,Male,Finance,54432.67,21.0,3.11,Excellent,Yes,Hybrid,8.0,51.0,Master's,0
EMP04352,24.0,Female,Engineering,40664.03,3.0,2.4,High,No,On-site,8.0,51.0,Bachelor's,1
EMP04353,58.0,Male,HR,95231.09,31.0,1.93,Low,No,On-site,9.0,75.0,Master's,0
EMP04354,44.0,Male,Marketing,69398.21,29.0,2.82,Low,No,On-site,3.0,93.0,Associate,0
EMP04355,60.0,Female,Sales,63437.55,18.0,4.14,Low,Yes,Hybrid,8.0,4.0,PhD,0
EMP04356,34.0,Non-binary,Sales,21299.08,17.0,2.78,High,Yes,Full Remote,7.0,55.0,Bachelor's,0
EMP04357,51.0,Male,Engineering,49166.27,39.0,1.14,Medium,Yes,On-site,9.0,97.0,PhD,0
EMP04358,58.0,Male,Marketing,67613.42,1.0,4.39,High,No,Full Remote,4.0,63.0,High School,1
EMP04359,42.0,Male,HR,59342.37,,2.23,High,No,nan,1.0,25.0,High School,0
EMP04360,28.0,Female,Engineering,89334.99,11.0,4.66,Medium,No,Full Remote,2.0,43.0,Bachelor's,0
EMP04361,44.0,Male,engineering,55207.09,12.0,4.91,Excellent,No,Full Remote,8.0,11.0,Bachelor's,0
EMP04362,48.0,Female,Finance,0.0,24.0,3.2,Low,Yes,On-site,3.0,9.0,High School,0
EMP04363,47.0,Male,Engineering,91146.42,19.0,1.06,Excellent,No,Hybrid,9.0,17.0,Bachelor's,0
EMP04364,41.0,Female,Marketing,33838.46,4.0,4.25,Low,No,Hybrid,4.0,12.0,High School,0
EMP04365,25.0,Female,Sales,48857.44,4.0,2.87,High,No,Hybrid,9.0,2.0,Bachelor's,0
EMP04366,38.0,Male,HR,61715.63,2.0,2.77,Low,No,Hybrid,2.0,87.0,Bachelor's,1
EMP04367,42.0,Prefer not to say,Marketing,82520.88,23.0,1.38,High,Yes,Full Remote,5.0,48.0,nan,0
EMP04368,43.0,Female,engineering,80731.71,22.0,3.61,Excellent,No,Full Remote,7.0,24.0,Bachelor's,0
EMP04369,63.0,Female,Engineering,86582.28,39.0,2.98,High,No,Hybrid,6.0,84.0,Master's,0
EMP04370,39.0,Female,HR,47851.31,20.0,1.48,High,No,nan,4.0,61.0,Master's,0
EMP04371,50.0,Female,Sales,79640.5,4.0,1.65,Medium,yes,Full Remote,2.0,97.0,High School,0
EMP04372,57.0,Male,SALES,69687.84,24.0,1.77,Medium,No,On-site,8.0,43.0,Master's,0
EMP04373,51.0,Female,Marketing,43983.11,24.0,4.41,Medium,No,Full Remote,9.0,93.0,Master's,1
EMP04374,50.0,Male,Finance,85990.51,2.0,1.93,Medium,Yes,Hybrid,2.0,62.0,Bachelor's,0
EMP04375,62.0,Female,Finance,69481.56,11.0,4.36,High,yes,Full Remote,4.0,5.0,Bachelor's,0
EMP04376,52.0,Male,engineering,66825.55,38.0,3.6,High,Yes,Hybrid,3.0,54.0,Master's,0
EMP04377,26.0,Female,Engineering,62876.69,16.0,4.79,Medium,No,Hybrid,1.0,12.0,Master's,0
EMP04378,48.0,Male,SALES,69602.79,16.0,3.35,High,No,Hybrid,9.0,41.0,High School,0
EMP04379,43.0,Female,Engineering,54154.28,29.0,3.3,High,Yes,On-site,3.0,68.0,Master's,1
EMP04380,63.0,Male,SALES,64792.78,5.0,3.93,High,,On-site,1.0,85.0,Master's,0
EMP04381,38.0,Prefer not to say,Sales,73499.09,35.0,1.08,High,yes,Full Remote,2.0,75.0,Bachelor's,0
EMP04382,41.0,Male,engineering,38922.91,6.0,3.21,High,No,Hybrid,8.0,38.0,Bachelor's,0
EMP04383,27.0,Prefer not to say,Engineering,24736.32,10.0,2.08,High,no,On-site,1.0,30.0,Master's,0
EMP04384,39.0,Female,Marketing,60851.78,32.0,4.59,Medium,No,On-site,8.0,39.0,Master's,0
EMP04385,34.0,Male,Engineering,46509.24,34.0,,Excellent,No,On-site,7.0,89.0,Master's,0
EMP04386,57.0,Female,Sales,79473.66,14.0,2.72,Excellent,Yes,Full Remote,9.0,8.0,PhD,0
EMP04387,52.0,Prefer not to say,Marketing,76184.82,14.0,1.46,High,No,On-site,7.0,92.0,PhD,0
EMP04388,59.0,Male,Sales,63281.36,32.0,4.07,Medium,no,Full Remote,6.0,0.0,Bachelor's,0
EMP04389,48.0,Male,Finance,58586.72,20.0,4.85,Low,Yes,On-site,6.0,21.0,High School,1
EMP04390,47.0,Male,Engineering,66162.12,0.0,4.47,Excellent,No,On-site,8.0,28.0,Bachelor's,0
EMP04391,46.0,Female,Engineering,43473.3,32.0,2.77,Medium,No,Hybrid,,95.0,Bachelor's,0
EMP04392,26.0,Female,Sales,91634.07,35.0,2.08,High,No,Hybrid,4.0,2.0,High School,1
EMP04393,54.0,Male,Engineering,61913.62,33.0,4.3,Medium,No,On-site,,35.0,nan,0
EMP04394,36.0,Female,Marketing,54085.28,13.0,1.2,Medium,Yes,On-site,7.0,76.0,High School,0
EMP04395,54.0,Male,Engineering,37230.5,24.0,4.28,High,,nan,3.0,51.0,Master's,0
EMP04396,33.0,Female,Sales,63508.43,29.0,3.59,Excellent,Yes,nan,8.0,68.0,Master's,0
EMP04397,42.0,Female,Sales,91804.71,6.0,2.88,Medium,Yes,On-site,9.0,93.0,Bachelor's,0
EMP04398,23.0,Female,HR,60346.19,36.0,3.86,Medium,Yes,Full Remote,4.0,80.0,Bachelor's,0
EMP04399,44.0,Female,Marketing,79920.31,25.0,2.37,Excellent,Yes,Hybrid,6.0,67.0,Bachelor's,0
EMP04400,48.0,Female,engineering,38295.71,2.0,2.11,High,No,nan,6.0,10.0,Bachelor's,0
EMP04401,34.0,Female,Marketing,49172.66,5.0,2.25,Excellent,Yes,On-site,8.0,,Bachelor's,0
EMP04402,61.0,Male,Finance,90894.69,14.0,,Medium,No,On-site,5.0,52.0,Bachelor's,0
EMP04403,51.0,,,78592.27,20.0,1.48,nan,No,Full Remote,3.0,83.0,Master's,0
EMP04404,29.0,Male,engineering,66227.74,17.0,3.01,Medium,No,nan,2.0,59.0,Master's,0
EMP04405,41.0,Non-binary,Finance,54348.68,20.0,3.84,Low,No,Full Remote,1.0,70.0,Bachelor's,0
EMP04406,39.0,Female,Engineering,78236.67,4.0,3.34,High,yes,Full Remote,8.0,52.0,Master's,0
EMP04407,26.0,Male,Sales,65858.12,29.0,4.73,Excellent,,Hybrid,8.0,32.0,Bachelor's,0
EMP04408,38.0,Male,HR,72593.83,10.0,1.72,Low,No,Full Remote,1.0,81.0,High School,1
EMP04409,44.0,Female,HR,111339.53,30.0,2.5,High,No,Hybrid,8.0,65.0,Bachelor's,0
EMP04410,60.0,Female,Finance,62921.6,10.0,1.88,High,No,Full Remote,7.0,30.0,Master's,0
EMP04411,38.0,Female,engineering,19706.57,36.0,1.57,Medium,Yes,Hybrid,8.0,82.0,Bachelor's,0
EMP04412,45.0,Male,HR,66909.25,30.0,-1.0,Medium,Yes,Hybrid,2.0,26.0,Master's,1
EMP04413,39.0,Prefer not to say,HR,56883.19,14.0,4.19,Excellent,Yes,On-site,6.0,7.0,Master's,0
EMP04414,46.0,Female,Engineering,20639.69,35.0,3.42,Medium,No,Full Remote,2.0,14.0,Bachelor's,1
EMP04415,32.0,Female,HR,43397.82,34.0,1.9,High,No,Full Remote,1.0,,Bachelor's,0
EMP04416,46.0,Male,Marketing,128072.08,23.0,1.41,Medium,no,On-site,7.0,88.0,High School,1
EMP04417,43.0,Male,HR,39729.91,4.0,3.1,Medium,No,On-site,5.0,43.0,Associate,0
EMP04418,34.0,,HR,86410.28,17.0,3.29,Medium,No,Hybrid,1.0,99.0,Bachelor's,0
EMP04419,28.0,Non-binary,Engineering,68446.3,39.0,3.1,Excellent,,Hybrid,7.0,23.0,High School,0
EMP04420,59.0,Male,Engineering,63994.58,34.0,1.53,High,Yes,On-site,5.0,15.0,Bachelor's,0
EMP04421,25.0,Male,Engineering,82599.52,14.0,3.02,Medium,Yes,Hybrid,6.0,55.0,Master's,0
EMP04422,40.0,Female,HR,49379.44,35.0,4.03,Medium,,Full Remote,2.0,90.0,Master's,0
EMP04423,53.0,Female,SALES,54269.47,30.0,4.42,High,No,On-site,3.0,10.0,Master's,0
EMP04424,51.0,Non-binary,Engineering,50010.72,17.0,2.39,Excellent,Yes,Full Remote,7.0,39.0,Bachelor's,0
EMP04425,40.0,Male,Engineering,78985.8,13.0,1.49,Medium,No,Hybrid,1.0,38.0,High School,0
EMP04426,32.0,Male,Finance,31765.02,5.0,3.28,High,,Full Remote,7.0,25.0,Bachelor's,1
EMP04427,62.0,Female,Sales,93058.11,0.0,2.32,High,,On-site,5.0,16.0,Bachelor's,0
EMP04428,56.0,Male,Marketing,90595.71,15.0,1.95,High,No,On-site,7.0,60.0,Master's,0
EMP04429,54.0,Female,Marketing,62568.26,23.0,3.12,Excellent,,On-site,9.0,78.0,High School,0
