brand,year,fuel_type,transmission,mileage_kmpl,engine_cc,horsepower,owners,insurance_valid,city,price_lakh
Hyundai,2014,Diesel,Automatic,20.39,1372,73.0,2,Yes,South Matthew,8.56
Hyundai,2023,Electric,Automatic,15.52,2608,88.0,1,Yes,Valdeztown,7.79
Toyota,2014,CNG,Manual,16.87,1597,85.0,1,No,Tonyaton,2.49
Honda,2010,Diesel,Manual,18.69,1800,273.0,3,No,Smithhaven,2.47
BMW,2021,CNG,Manual,20.08,1560,202.0,2,Yes,Hendrixside,12.68
Hyundai,2009,Petrol,Automatic,19.69,1092,174.0,3,No,Osbornemouth,11.53
Honda,2010,Diesel,Automatic,15.76,3257,277.0,3,No,Port Lindsay,12.12
Mahindra,2019,Petrol,Manual,18.4,997,140.0,2,No,Rogersburgh,4.71
Ford,2023,CNG,Automatic,16.5,879,260.0,1,Yes,South Lynnshire,7.37
Hyundai,2022,CNG,Automatic,12.27,2208,126.0,4,Yes,Jerrybury,12.93
Mahindra,2008,Electric,Automatic,18.92,936,308.0,4,Yes,Farmerberg,3.09
BMW,2012,Diesel,Manual,23.05,1012,203.0,4,No,Michaelfurt,12.52
Ford,2020,Petrol,Manual,24.18,2662,200.0,3,No,Bradshawburgh,5.65
Ford,2023,Electric,Manual,19.27,1418,155.0,1,No,Port Rachael,4.58
BMW,2007,CNG,Automatic,19.01,1759,177.0,1,Yes,Lake Alexander,7.87
Hyundai,2014,CNG,Manual,7.52,3013,244.0,1,Yes,Lake Elizabethland,3.53
Toyota,2006,Electric,Manual,28.91,3277,304.0,1,Yes,Faulknerfort,0.41
BMW,2008,Petrol,Manual,23.72,2968,260.0,3,Yes,Reedmouth,8.3
BMW,2010,CNG,Automatic,21.04,3178,,4,No,Catherineport,10.14
BMW,2015,CNG,Automatic,18.29,2522,271.0,4,No,New Rebeccafurt,12.86
Ford,2018,Diesel,Automatic,9.08,1961,318.0,2,Yes,North Amanda,10.43
Honda,2020,Electric,Automatic,18.73,2689,223.0,1,Yes,East Dustinfurt,15.86
Mahindra,2023,CNG,Automatic,18.13,2840,156.0,4,No,West James,13.44
Toyota,2006,Petrol,Manual,12.36,2353,269.0,4,No,Phillipsburgh,10.95
Hyundai,2021,Diesel,Manual,19.79,1899,95.0,1,Yes,New Elizabethberg,9.87
Hyundai,2013,Electric,Automatic,22.95,3467,159.0,1,,Christopherburgh,12.92
Mahindra,2021,Petrol,Automatic,19.36,2488,80.0,4,Yes,New Christymouth,-0.85
Honda,2019,CNG,Manual,,836,276.0,2,No,West Meredith,6.08
BMW,2011,Electric,Automatic,19.61,1644,163.0,1,No,Debratown,0.57
Toyota,2023,Electric,Automatic,16.71,2481,171.0,4,No,Port Stevenhaven,10.65
Hyundai,2007,Petrol,Automatic,21.03,2443,278.0,2,No,North Haley,5.03
Mahindra,2005,Electric,Automatic,24.1,3133,179.0,3,No,Benjaminmouth,20.08
Kia,2008,Petrol,Automatic,18.17,2063,308.0,2,Yes,Bartonmouth,5.93
Mahindra,2022,CNG,Manual,14.98,3067,,1,Yes,New Shelia,8.43
Hyundai,2012,Diesel,Manual,12.46,2843,247.0,3,Yes,Merrittmouth,6.39
BMW,2023,Petrol,Automatic,20.0,1015,203.0,2,Yes,North Meghan,6.04
Kia,2010,Diesel,Automatic,20.46,1480,87.0,4,Yes,Robinsontown,3.01
Honda,2005,Electric,Manual,19.46,3140,65.0,1,,Jennifershire,2.88
Toyota,2012,Petrol,Automatic,17.06,2612,289.0,3,Yes,West Debbieport,-0.72
Honda,2005,CNG,Manual,19.11,2307,181.0,4,Yes,West Benjamin,10.18
Honda,2023,Petrol,Automatic,,2890,253.0,3,Yes,Earlmouth,6.3
Mahindra,2015,Petrol,Manual,15.16,1916,164.0,2,No,North Paulaton,15.73
Toyota,2019,Petrol,Manual,14.01,2092,258.0,4,Yes,Port Erik,3.02
Toyota,2015,Diesel,Automatic,14.06,2444,121.0,1,No,East Sheilatown,13.91
Hyundai,2023,Diesel,Automatic,20.12,2038,139.0,4,Yes,Johnsonland,14.29
Hyundai,2014,Electric,Manual,16.92,1758,234.0,2,Yes,Kathryntown,13.11
Toyota,2016,Electric,Automatic,15.27,2961,68.0,3,No,Carpenterchester,8.94
Kia,2005,Electric,Manual,12.55,1948,239.0,4,Yes,Richardberg,6.65
Ford,2011,Electric,Automatic,20.68,3084,221.0,3,Yes,North Sarahborough,13.1
Hyundai,2021,Petrol,Automatic,,2628,265.0,1,No,South Christopher,4.83
Ford,2014,Diesel,Automatic,13.9,957,119.0,4,Yes,Port Alexton,9.08
Mahindra,2010,Diesel,Manual,17.5,1707,245.0,3,No,South Sarahton,7.83
Kia,2021,Diesel,Manual,14.27,2328,134.0,1,No,Meyerview,4.43
Toyota,2022,Diesel,Automatic,17.43,1940,,2,No,North Miguelton,9.11
Kia,2009,Electric,Manual,20.43,2359,126.0,4,No,Ingramhaven,10.97
Hyundai,2022,Petrol,Automatic,24.47,2907,61.0,4,No,Ramirezstad,4.28
Honda,2021,Diesel,Manual,,3248,237.0,4,Yes,Port Davidmouth,9.84
Mahindra,2020,CNG,Automatic,20.8,2697,201.0,3,Yes,Millerton,-0.92
Toyota,2012,Petrol,Manual,20.9,1627,103.0,3,Yes,Lake Jenna,3.8
BMW,2017,CNG,Manual,17.4,2600,233.0,1,No,Villarrealfurt,6.17
Mahindra,2020,Petrol,Manual,22.64,2003,290.0,4,Yes,Wilsonport,9.43
Ford,2015,Petrol,Manual,16.69,3323,295.0,1,No,West Johnmouth,11.48
Kia,2010,Petrol,Manual,19.74,1644,152.0,4,Yes,West Monicashire,8.33
Toyota,2007,CNG,Manual,15.71,2068,103.0,2,No,New James,10.27
Mahindra,2005,Diesel,Automatic,,1437,86.0,4,No,Jasmineville,7.36
Kia,2022,Diesel,Automatic,19.72,1448,98.0,1,Yes,Ashleyton,9.62
Toyota,2009,CNG,Manual,22.75,3060,307.0,3,Yes,Sanfordbury,9.41
Hyundai,2017,Diesel,Automatic,25.34,2429,109.0,2,Yes,Georgestad,5.96
Mahindra,2014,Electric,Manual,21.66,1789,268.0,2,No,Floresville,6.58
Hyundai,2009,Diesel,Automatic,20.68,1603,183.0,4,Yes,West Kimberlyhaven,10.4
Mahindra,2018,Electric,Automatic,16.44,927,308.0,2,No,Lake Dianaborough,15.25
Hyundai,2021,Electric,Automatic,8.94,1751,210.0,1,Yes,Michellestad,12.83
Kia,2005,Electric,Automatic,23.19,3064,123.0,1,No,Lake Anne,3.48
BMW,2006,CNG,Manual,25.42,819,300.0,4,No,New Craig,3.5
Mahindra,2011,Diesel,Automatic,19.25,2581,226.0,3,Yes,East Donna,5.86
Mahindra,2014,Diesel,Automatic,13.98,1474,299.0,2,Yes,East Jeffreyborough,8.4
Hyundai,2011,CNG,Automatic,23.51,1538,108.0,2,Yes,Anthonytown,8.19
Toyota,2020,CNG,Manual,22.42,1356,246.0,4,No,Aaronbury,12.96
Mahindra,2009,Diesel,Automatic,9.85,3044,207.0,2,No,Beckfort,13.18
Hyundai,2016,CNG,Manual,18.56,1303,248.0,3,Yes,Molinatown,8.02
Honda,2021,CNG,Manual,18.97,2070,170.0,4,Yes,North Christopher,7.09
Hyundai,2020,Electric,Automatic,11.58,1537,296.0,1,Yes,Aliciaborough,10.07
Kia,2020,CNG,Manual,13.68,1591,,2,No,New Alicia,12.25
BMW,2023,Electric,Automatic,22.37,2170,119.0,4,No,Berrymouth,10.21
Honda,2019,Petrol,Automatic,18.28,996,134.0,1,Yes,New Jason,6.27
Kia,2016,Electric,Automatic,14.2,1930,287.0,1,Yes,New Rickyview,5.55
Kia,2014,Electric,Automatic,,1543,213.0,1,No,West Thomas,3.56
Kia,2006,CNG,Automatic,13.2,2436,300.0,4,No,West Melanie,8.77
Toyota,2011,Diesel,Automatic,18.3,1983,286.0,4,Yes,Lake Amberville,10.49
Kia,2017,Petrol,Automatic,,3269,228.0,1,Yes,Reevesstad,10.94
Toyota,2007,Petrol,Manual,22.71,2430,68.0,1,Yes,Gutierrezside,12.61
Kia,2019,Petrol,Manual,15.33,2751,157.0,4,No,Lake Katherineshire,13.92
Ford,2005,Diesel,Automatic,16.58,2838,71.0,4,Yes,West Paulton,2.5
Honda,2007,Petrol,Automatic,20.0,2136,130.0,3,,Meganville,9.62
Ford,2014,Petrol,Manual,21.81,3279,194.0,1,Yes,Lake Jerry,9.76
Kia,2019,Diesel,Automatic,19.48,1725,318.0,2,Yes,Cooperville,7.7
Honda,2010,Petrol,Manual,23.07,1034,64.0,2,Yes,West Michaelbury,4.69
Honda,2019,CNG,Manual,25.27,3174,298.0,4,Yes,Ryanside,13.78
Mahindra,2011,CNG,Automatic,11.48,1278,158.0,2,Yes,Christopherport,5.65
BMW,2009,Electric,Automatic,24.08,3275,210.0,4,Yes,Lake Emily,-0.77
Ford,2008,Electric,Manual,23.19,1465,317.0,3,No,Danielfort,8.08
BMW,2022,Electric,Manual,13.3,1923,208.0,4,No,Port Kimberlyborough,7.05
Honda,2007,CNG,Automatic,,2187,201.0,1,Yes,East Michaelville,15.43
Toyota,2021,CNG,Automatic,20.54,1441,310.0,4,No,Lake Edward,9.96
Honda,2022,CNG,Manual,13.64,2316,293.0,2,No,East Kellybury,6.78
BMW,2022,Electric,Manual,17.76,1374,191.0,2,No,Sanchezberg,7.21
Ford,2006,Electric,Manual,18.63,2521,106.0,2,No,Jasonhaven,7.17
Kia,2017,Electric,Automatic,13.68,1818,153.0,1,Yes,Robertberg,16.87
Mahindra,2019,Electric,Automatic,16.64,2127,308.0,4,Yes,Port Kaitlynville,10.7
Mahindra,2009,Electric,Automatic,23.6,1199,79.0,4,Yes,Browntown,2.37
Mahindra,2007,Electric,Manual,24.73,1394,239.0,2,Yes,Harringtontown,7.02
Kia,2009,CNG,Manual,13.59,2256,195.0,1,Yes,East Leah,7.91
Mahindra,2009,Diesel,Automatic,7.34,2395,296.0,2,No,Martintown,3.57
Ford,2009,Diesel,Manual,22.95,916,249.0,2,No,Simmonsville,0.87
Kia,2007,Electric,Manual,25.29,1182,271.0,1,Yes,Kennedyland,10.38
Mahindra,2007,Diesel,Manual,21.51,1658,123.0,2,Yes,West Michael,4.78
Kia,2022,Diesel,Manual,16.85,2929,223.0,3,Yes,Lake Dianeshire,13.0
BMW,2008,CNG,Manual,13.67,2650,97.0,1,Yes,West Jay,8.03
Ford,2005,Electric,Automatic,20.47,1631,274.0,2,No,Stevenborough,6.1
Hyundai,2020,Electric,Automatic,22.22,1672,78.0,4,No,Deniseberg,-1.67
Toyota,2012,Diesel,Automatic,15.36,2917,313.0,3,No,East Monica,12.89
Mahindra,2021,Electric,Automatic,19.1,1186,,4,No,New Jenna,9.17
Toyota,2012,Electric,Automatic,16.26,2806,200.0,4,Yes,West Kathyshire,6.21
Kia,2011,Electric,Manual,21.02,3371,76.0,3,Yes,Port Heatherview,4.44
Toyota,2012,Electric,Manual,9.76,1096,154.0,1,Yes,East Michaelborough,14.4
Ford,2016,Diesel,Manual,19.59,3464,293.0,2,No,South Kaitlynfort,3.74
Ford,2020,Petrol,Automatic,16.54,1518,147.0,4,Yes,Port Kelly,6.53
Honda,2016,Diesel,Manual,25.33,2398,110.0,4,Yes,West Jenniferview,10.28
Mahindra,2023,CNG,Manual,19.25,3025,304.0,4,Yes,Wisehaven,13.8
Honda,2014,Petrol,Manual,20.83,2766,172.0,1,No,Robertborough,7.13
Toyota,2011,Petrol,Automatic,,1982,67.0,4,Yes,New Stevenport,5.06
Hyundai,2016,Petrol,Manual,,810,96.0,4,No,Knightburgh,7.57
Honda,2009,Diesel,Manual,19.58,1584,106.0,4,No,Browningmouth,11.62
Honda,2020,CNG,Automatic,16.56,1210,159.0,3,No,Averyshire,12.52
Ford,2013,Diesel,Automatic,17.03,3454,232.0,3,Yes,West Thomas,2.5
Hyundai,2011,CNG,Manual,19.05,3002,300.0,4,Yes,Stewartburgh,8.46
Kia,2018,Diesel,Automatic,11.15,2029,250.0,1,,North Christine,2.26
Toyota,2015,Diesel,Manual,15.9,1398,293.0,1,No,Ginaview,11.54
Honda,2011,Diesel,Automatic,21.16,1623,294.0,2,,Joshuabury,9.69
Hyundai,2014,Petrol,Manual,16.43,3197,185.0,3,Yes,Joshuatown,4.32
Mahindra,2013,Diesel,Manual,27.35,1921,237.0,1,No,Daughertytown,14.14
Hyundai,2008,CNG,Automatic,18.36,818,232.0,4,No,East Jeffreyside,9.34
Toyota,2020,CNG,Automatic,10.59,1112,179.0,3,Yes,Port Julie,8.9
Hyundai,2014,CNG,Automatic,19.78,3375,89.0,1,Yes,East Jasmineshire,7.28
Hyundai,2023,Petrol,Automatic,13.78,3404,107.0,2,No,North Stevenhaven,7.97
Hyundai,2021,Diesel,Manual,,3292,238.0,4,Yes,Masseyton,6.47
Mahindra,2013,Diesel,Automatic,15.74,2745,153.0,3,Yes,Kellyview,5.04
Honda,2017,Electric,Manual,16.0,1030,114.0,2,No,Davidmouth,12.92
Toyota,2005,Petrol,Manual,22.14,3472,295.0,2,No,South Lauraside,6.03
Mahindra,2006,CNG,Manual,11.67,3206,133.0,3,No,Port Michaelside,5.89
Hyundai,2017,CNG,Automatic,16.06,843,181.0,1,Yes,West Brittney,7.48
Hyundai,2013,Diesel,Manual,,3070,116.0,4,Yes,Moorechester,13.7
Honda,2011,CNG,Manual,23.35,2088,,2,No,East James,12.52
Toyota,2020,Diesel,Automatic,16.6,3118,258.0,2,No,New Robertbury,6.42
Ford,2023,Diesel,Manual,14.23,3059,268.0,3,Yes,New Elizabethstad,12.91
Mahindra,2011,Electric,Manual,18.92,2319,197.0,3,No,Juarezside,8.43
Honda,2010,Petrol,Manual,14.42,2210,193.0,3,Yes,Leeview,4.63
Toyota,2022,Diesel,Automatic,15.0,3094,75.0,2,No,Greenview,6.1
Mahindra,2023,Diesel,Manual,20.76,1620,162.0,1,Yes,West Josefort,13.49
Hyundai,2015,Diesel,Manual,,2919,302.0,1,Yes,Lake Jeremyland,16.33
Toyota,2016,Electric,Manual,14.14,3142,,4,Yes,Karastad,9.28
Toyota,2014,Diesel,Automatic,15.29,970,63.0,3,Yes,Port Tiffany,5.73
Kia,2017,Petrol,Automatic,24.18,1045,121.0,4,No,Ericside,7.5
Toyota,2016,Petrol,Automatic,19.78,1964,271.0,2,No,Ryanstad,4.95
Ford,2014,CNG,Manual,17.87,2439,,2,Yes,Ronaldchester,5.53
Toyota,2022,Petrol,Manual,17.59,1416,251.0,2,Yes,Griffinport,5.14
Ford,2008,CNG,Manual,18.49,1039,115.0,4,Yes,Shannontown,7.68
Hyundai,2009,Petrol,Manual,18.98,2756,90.0,3,No,Michaelashire,8.48
Ford,2009,CNG,Manual,18.5,3158,60.0,4,No,Port Jeanette,7.41
Mahindra,2016,Diesel,Automatic,25.79,2239,257.0,4,No,North Thomas,7.11
Hyundai,2007,Electric,Manual,,1197,104.0,2,No,Jaredport,11.04
Hyundai,2012,Electric,Manual,18.7,2656,106.0,2,Yes,New Christianchester,7.08
Ford,2006,Electric,Automatic,18.15,1722,281.0,1,No,North Lisa,7.34
Honda,2022,Diesel,Automatic,,1591,140.0,3,Yes,South Carlahaven,7.29
BMW,2013,Electric,Manual,15.23,2706,248.0,3,No,Paulhaven,14.17
Toyota,2017,Petrol,Automatic,16.53,2704,98.0,3,No,Michaelborough,6.04
Kia,2011,CNG,Automatic,11.95,2869,142.0,4,No,East Stephen,10.39
BMW,2014,Diesel,Automatic,21.95,1612,235.0,2,No,Port Paul,5.01
Toyota,2013,Electric,Manual,11.91,1703,68.0,2,No,Gallagherview,9.4
Toyota,2019,Petrol,Automatic,20.16,2530,317.0,1,Yes,South Justintown,10.18
Hyundai,2009,Petrol,Manual,24.72,1631,239.0,4,Yes,Cochranland,12.34
Toyota,2016,Diesel,Automatic,25.7,2194,213.0,3,Yes,North Annaburgh,6.46
Kia,2005,Diesel,Manual,16.78,2766,74.0,4,,Port Christopher,3.54
Toyota,2016,Electric,Manual,16.62,1844,126.0,2,No,West Brittany,4.86
Ford,2010,CNG,Manual,17.7,3354,246.0,1,Yes,Lake Stephanie,11.86
BMW,2023,Electric,Automatic,21.6,3007,122.0,4,No,North Rodneyberg,16.33
Ford,2023,Electric,Automatic,17.47,1543,100.0,2,No,West Tonyburgh,11.34
Kia,2020,Diesel,Automatic,16.91,1612,87.0,4,Yes,Sharonton,2.95
Toyota,2023,Electric,Manual,22.29,2379,280.0,2,No,Kerriland,11.2
Mahindra,2007,Electric,Automatic,18.17,2175,276.0,4,No,Johnsonville,4.22
Kia,2014,CNG,Automatic,,3027,281.0,3,Yes,West Tinaside,6.6
Hyundai,2022,Petrol,Manual,14.5,2450,120.0,4,No,Zacharyville,8.75
Ford,2017,Petrol,Automatic,22.11,3060,162.0,4,No,Lawrencefort,9.42
Ford,2022,CNG,Manual,18.99,1329,244.0,3,,North Bryan,8.26
Honda,2007,Petrol,Automatic,17.95,2218,206.0,4,Yes,West Sarah,5.6
Toyota,2007,Electric,Manual,10.55,2874,134.0,2,No,Gardnerfurt,12.24
Hyundai,2016,CNG,Manual,21.82,1738,60.0,2,Yes,South Gregory,5.89
Mahindra,2011,CNG,Automatic,13.46,3285,221.0,2,,Port Robert,13.02
Ford,2012,Diesel,Manual,19.81,1084,76.0,2,No,New Jennifer,2.56
Ford,2013,Petrol,Automatic,14.89,2620,302.0,2,No,Deborahshire,8.86
Hyundai,2018,Diesel,Automatic,13.71,1448,78.0,3,No,Josephburgh,3.1
Kia,2009,Electric,Automatic,21.71,988,118.0,3,Yes,Alexandraside,4.66
Kia,2023,CNG,Automatic,18.41,2525,260.0,4,Yes,Josephbury,5.95
Toyota,2020,Electric,Manual,18.16,2022,174.0,2,Yes,Port Richardfurt,14.08
Honda,2016,Petrol,Manual,25.8,1925,262.0,4,,Natalieport,13.23
Ford,2008,Diesel,Manual,25.74,1278,,2,No,Rebeccafurt,11.5
Honda,2012,Petrol,Automatic,17.01,3450,253.0,4,Yes,West Alicia,8.13
Kia,2011,Electric,Automatic,12.77,2843,165.0,3,No,East Heather,8.75
Kia,2019,Diesel,Manual,,2825,185.0,2,No,New Brettshire,13.07
BMW,2010,Petrol,Manual,12.62,1316,162.0,3,No,Port Amandahaven,10.81
Mahindra,2009,Electric,Automatic,19.9,2688,,4,No,Burketon,8.07
Toyota,2018,Petrol,Automatic,,2350,180.0,3,No,Lake Heather,13.95
BMW,2017,CNG,Automatic,18.3,2340,299.0,3,Yes,Port Troyville,11.26
Mahindra,2014,Diesel,Manual,22.91,3077,154.0,3,No,East William,8.97
BMW,2022,Diesel,Automatic,14.85,1937,267.0,1,Yes,North Brianshire,6.16
BMW,2008,Diesel,Manual,15.57,2339,208.0,4,No,Kimberlybury,5.8
Toyota,2012,CNG,Automatic,21.03,2548,252.0,4,No,Harveyton,6.66
Toyota,2015,Diesel,Manual,25.16,833,201.0,2,No,West Christopher,9.83
Hyundai,2021,CNG,Automatic,27.9,1095,260.0,2,No,Lake Ericshire,11.34
Honda,2022,Diesel,Manual,12.2,3300,221.0,2,No,Janeton,2.22
Honda,2015,Petrol,Manual,16.32,2229,168.0,3,Yes,Stacyside,0.21
Hyundai,2020,Petrol,Manual,13.87,1950,269.0,4,No,North Erinchester,4.19
Hyundai,2016,Petrol,Automatic,21.39,2989,208.0,3,Yes,Jensenburgh,6.37
Kia,2017,Petrol,Manual,18.24,2787,315.0,4,Yes,Lake Kaitlyn,12.78
Mahindra,2020,CNG,Manual,21.51,1447,258.0,3,,Bridgesmouth,6.88
BMW,2005,Electric,Automatic,16.42,2975,,2,Yes,Port Ashley,9.02
Hyundai,2020,Electric,Manual,20.8,2509,224.0,3,Yes,Richberg,9.67
Ford,2019,Petrol,Manual,17.28,2347,167.0,1,No,Bushside,3.91
Honda,2010,Electric,Automatic,18.57,1262,142.0,2,No,North Jamesview,13.84
Hyundai,2016,Electric,Manual,15.7,3411,139.0,1,No,South Amandaburgh,5.34
Ford,2012,Diesel,Automatic,23.44,2009,312.0,1,,North Franciscostad,14.24
Ford,2011,CNG,Manual,12.95,1313,84.0,2,Yes,Limouth,7.5
Ford,2006,Petrol,Automatic,17.55,800,110.0,1,No,South Nathan,6.65
Kia,2016,Electric,Manual,25.12,2062,167.0,1,No,South Heather,3.56
Kia,2018,Electric,Manual,23.1,1878,297.0,4,No,East Nicholeville,8.79
Ford,2020,Petrol,Manual,14.63,2271,,3,Yes,Pearsonview,17.02
Mahindra,2015,Diesel,Automatic,14.83,1137,139.0,1,Yes,Walkerstad,9.65
Kia,2013,Petrol,Manual,20.06,1927,155.0,3,Yes,Lake Whitney,9.08
BMW,2014,Diesel,Manual,20.6,3192,209.0,1,Yes,South Jameschester,5.33
Ford,2021,Electric,Automatic,22.76,1776,65.0,2,Yes,Fullerfurt,10.37
BMW,2016,CNG,Automatic,12.36,1682,81.0,2,No,South Felicia,8.63
BMW,2010,Diesel,Automatic,23.26,3045,279.0,4,,Lake Davidview,7.75
Ford,2023,Diesel,Manual,14.39,1837,71.0,2,No,Baileyhaven,9.98
Honda,2015,Petrol,Manual,23.34,2503,251.0,4,No,Lake Amanda,0.74
Mahindra,2013,Electric,Manual,11.54,1671,,2,No,Kennethmouth,7.6
Ford,2010,CNG,Automatic,13.54,3389,226.0,3,Yes,South Makaylaville,3.21
Ford,2020,Petrol,Automatic,24.88,1256,,1,No,Laurachester,8.12
Kia,2020,Petrol,Manual,25.1,2349,207.0,1,No,Martinezmouth,5.1
Ford,2010,CNG,Manual,18.4,1165,95.0,4,Yes,Port Johnstad,5.38
Honda,2009,Electric,Automatic,16.68,3248,304.0,2,No,Lake Angela,2.67
Kia,2008,CNG,Automatic,17.94,3421,189.0,3,Yes,Richardside,12.46
Toyota,2006,Petrol,Automatic,19.66,3329,299.0,3,Yes,Proctormouth,5.29
Toyota,2010,Petrol,Manual,20.02,2957,164.0,2,Yes,Dalechester,5.5
BMW,2013,Diesel,Automatic,16.82,3253,226.0,1,No,Tiffanyborough,14.12
Mahindra,2021,CNG,Automatic,10.26,3156,101.0,2,No,Kaneport,10.27
BMW,2018,CNG,Automatic,15.83,959,313.0,1,No,Port Sarahtown,-0.14
Honda,2011,CNG,Automatic,11.78,1643,264.0,2,Yes,Bryanburgh,13.54
Hyundai,2023,Petrol,Manual,21.06,2902,254.0,1,No,Lake Katherine,14.59
Mahindra,2005,Electric,Automatic,19.48,2799,230.0,4,No,North Marktown,14.22
Toyota,2019,Petrol,Manual,17.56,3103,309.0,3,Yes,South Michael,10.67
BMW,2022,Diesel,Manual,17.0,3381,163.0,2,No,Leefurt,3.59
Toyota,2007,Petrol,Automatic,25.86,3269,98.0,1,No,Port Jesus,7.8
Honda,2022,Petrol,Automatic,22.59,2438,295.0,1,Yes,Jonesstad,2.21
Honda,2006,Petrol,Manual,18.82,3111,193.0,1,Yes,West Gregorymouth,4.54
Hyundai,2014,Diesel,Automatic,15.85,1032,311.0,4,No,Gloriamouth,3.56
Hyundai,2015,CNG,Manual,23.16,1032,229.0,1,No,Anthonyton,5.49
Kia,2007,Electric,Automatic,,1357,266.0,3,Yes,Mataburgh,8.66
Mahindra,2011,Electric,Manual,15.41,2749,202.0,4,Yes,East Ryan,6.22
Honda,2012,Diesel,Manual,15.64,2259,78.0,1,Yes,Davidton,6.05
BMW,2023,CNG,Manual,20.65,1134,249.0,3,,Tylerburgh,6.84
Toyota,2022,CNG,Automatic,21.81,3251,123.0,1,Yes,Lake Anthony,14.0
Ford,2017,Diesel,Manual,20.54,1055,289.0,3,No,Carolynburgh,16.66
Hyundai,2017,Petrol,Manual,20.63,1889,234.0,3,Yes,New Davidhaven,6.2
Ford,2023,CNG,Automatic,16.78,1571,79.0,1,No,Parksside,9.34
BMW,2016,Electric,Automatic,15.82,1745,285.0,3,Yes,South Anthonyport,4.63
Hyundai,2021,Diesel,Manual,18.59,1911,290.0,2,Yes,Jenniferhaven,11.07
Ford,2016,Electric,Manual,17.67,1110,160.0,1,No,Lake Jamesshire,6.09
Mahindra,2017,Petrol,Automatic,14.0,2394,286.0,2,Yes,West Jessica,5.16
BMW,2016,Diesel,Manual,17.87,2081,97.0,3,Yes,Coxview,16.01
Toyota,2023,Electric,Automatic,20.76,2381,124.0,4,No,Christinefurt,2.58
Mahindra,2018,Electric,Automatic,16.44,2976,135.0,4,No,Lake Jenna,-1.81
BMW,2011,Petrol,Automatic,24.35,3173,,3,Yes,West Coreyberg,10.94
Kia,2017,Diesel,Manual,12.99,1589,182.0,2,Yes,South Brittney,6.53
Hyundai,2010,CNG,Automatic,14.7,2864,,1,No,Morenoside,5.42
Honda,2023,CNG,Manual,15.71,1141,86.0,4,No,East Haley,18.93
Toyota,2023,Electric,Manual,21.29,1802,162.0,2,No,Vegamouth,10.92
Mahindra,2008,Petrol,Automatic,18.85,1637,119.0,4,No,North Elizabeth,7.77
Mahindra,2023,Electric,Automatic,14.46,1427,227.0,4,Yes,Bobbyport,5.17
Ford,2013,Petrol,Automatic,,2072,142.0,3,Yes,New Brittany,9.78
Hyundai,2020,CNG,Automatic,13.25,1509,65.0,1,Yes,North Kathrynbury,1.07
Honda,2008,Electric,Manual,10.99,1538,223.0,2,No,North Matthew,5.94
BMW,2010,Electric,Manual,21.49,3024,261.0,2,No,North Jenniferborough,7.85
Honda,2012,Petrol,Automatic,13.76,2578,236.0,1,Yes,Port Thomas,8.85
Hyundai,2020,Diesel,Manual,20.72,1745,215.0,2,No,Sheltonhaven,7.43
Hyundai,2009,Petrol,Automatic,20.18,3204,161.0,4,No,Mikeberg,5.23
Kia,2014,Diesel,Manual,22.77,1294,139.0,1,Yes,Wilsonchester,11.68
Kia,2017,CNG,Manual,15.14,834,253.0,4,Yes,Lake Pamela,1.39
Honda,2018,Electric,Manual,19.62,2230,,4,No,Port Steven,6.89
BMW,2011,Electric,Automatic,18.49,2791,126.0,4,Yes,Kimberlyberg,5.93
Honda,2010,Petrol,Manual,18.5,1617,274.0,1,Yes,Popeview,12.05
Hyundai,2011,Petrol,Manual,17.92,809,204.0,2,No,Blankenshipbury,6.16
Hyundai,2009,CNG,Manual,21.37,1785,99.0,4,No,East Joshua,9.75
Ford,2022,CNG,Manual,,2537,271.0,1,No,Danielshire,9.33
Kia,2016,Diesel,Automatic,17.99,3378,118.0,1,No,Nelsonview,0.66
Ford,2010,CNG,Manual,16.16,2358,87.0,3,Yes,Port Stevenmouth,7.74
Toyota,2005,CNG,Automatic,15.7,2942,106.0,3,No,Erichaven,1.03
Hyundai,2008,CNG,Automatic,18.14,3423,296.0,3,No,Port Erinbury,9.41
Ford,2023,CNG,Manual,18.89,1249,176.0,2,Yes,Martinhaven,5.08
Honda,2016,Diesel,Manual,17.63,2043,210.0,2,Yes,West Nicholas,12.75
Kia,2019,CNG,Automatic,12.83,2943,142.0,2,Yes,Markland,7.28
Kia,2007,Diesel,Automatic,16.78,1664,116.0,2,,Mitchellmouth,4.92
BMW,2012,Petrol,Automatic,15.89,2600,276.0,4,No,West Cherylchester,12.8
Honda,2015,Electric,Manual,18.06,1006,,1,Yes,Markside,4.51
BMW,2020,Petrol,Manual,28.14,2609,301.0,1,,Christineland,11.58
Ford,2013,CNG,Automatic,19.72,1649,158.0,3,Yes,Port Deborahchester,9.87
Mahindra,2007,Electric,Automatic,23.05,1045,301.0,1,No,Woodtown,6.54
Toyota,2009,CNG,Automatic,15.26,2534,262.0,2,Yes,Josephland,2.66
Honda,2018,CNG,Manual,18.09,2797,96.0,1,,North Karen,12.97
Honda,2019,Petrol,Manual,22.91,2930,305.0,4,Yes,Wrightmouth,10.0
Honda,2010,CNG,Automatic,11.68,1116,187.0,4,Yes,Robertchester,4.91
BMW,2008,Petrol,Manual,17.07,3492,194.0,3,Yes,New Jefferyton,8.98
Ford,2012,CNG,Automatic,20.48,3217,,2,Yes,Whiteview,12.02
