Machine_ID,Machine_Type,Factory_Location,Operating_Hours_Per_Day,Energy_Consumption_kWh,Production_Output_Units,Defect_Rate_Percent,Maintenance_Level,Temperature_Celsius,Worker_Count,Downtime_Hours_Per_Month,Shift_Type,Last_Service_Date,Supervisor_Name,Efficiency_Score
MCH-6208,Robotic Arm,Ahmedabad,21,377.32,1976,11.11,,34.1,27,21.7,Night,2023-09-09,,78.52
MCH-6209,Laser Cutter,Pune,12,585.88,1394,14.8,Medium,15.5,29,6.2,Night,2022-10-23,Diana,76.84
MCH-6210,Laser Cutter,Surat,23,496.67,1637,2.69,,30.2,5,1.5,Morning,2022-10-04,Daryl,106.5
MCH-6211,CNC,Vadodara,14,457.56,1106,0.2,High,23.1,6,8.1,Night,2024-06-04,Elizabeth,102.49
MCH-6212,Laser Cutter,Vadodara,10,212.5,1908,2.79,High,,12,6.4,Evening,2022-07-10,Maria,105.54
MCH-6213,3D Printer,Pune,4,686.43,1192,11.7,High,22.6,14,5.4,Night,2022-07-11,David,81.77
MCH-6214,Packaging Unit,Surat,20,,557,0.61,Medium,17.7,10,11.2,Evening,2024-04-17,Shaun,94.02
MCH-6215,Robotic Arm,Vadodara,19,792.29,114,6.33,High,32.4,8,9.0,Morning,2024-12-03,Matthew,80.86
MCH-6216,Packaging Unit,Rajkot,7,686.64,1231,1.94,Low,22.4,13,3.3,Morning,2025-02-23,Jessica,103.09
MCH-6217,CNC,Vadodara,18,735.15,541,7.51,Medium,26.3,15,5.9,Evening,2022-04-02,Anna,84.31
MCH-6218,Robotic Arm,Vadodara,13,808.54,1720,10.45,Medium,39.6,2,4.6,Evening,2023-04-20,Jason,89.06
MCH-6219,Packaging Unit,Vadodara,13,184.37,1912,4.53,High,34.5,3,8.2,Night,2023-06-25,Karen,100.87
MCH-6220,Laser Cutter,Surat,13,1031.68,786,5.67,,37.7,5,3.3,Night,2024-09-25,Christine,91.43
MCH-6221,Robotic Arm,Rajkot,4,494.61,732,13.48,Low,25.4,3,1.2,Morning,2025-03-13,,77.59
MCH-6222,CNC,Pune,16,463.6,444,4.64,HIGH,36.6,21,0.6,Evening,2022-12-29,Christopher,93.34
MCH-6223,CNC,Pune,20,1168.72,82,13.39,High,25.3,29,17.4,Morning,2023-10-10,Matthew,60.05
MCH-6224,Packaging Unit,Vadodara,12,608.93,1266,2.79,Low,24.4,26,6.2,Night,2022-09-29,Cheryl,99.76
MCH-6225,3D Printer,Surat,21,909.76,1622,0.72,Medium,16.2,2,1.2,Morning,2024-09-06,Brandon,109.94
MCH-6226,3D Printer,Ahmedabad,13,,87,1.63,Low,33.2,19,38.0,Night,2023-04-08,Traci,69.9
MCH-6227,Robotic Arm,Surat,17,535.44,1737,12.17,Medium,,16,2.8,Evening,2024-11-30,Tammy,87.41
MCH-6228,CNC,Pune,18,730.73,810,10.89,Medium,32.2,13,0.1,Morning,2022-04-26,Leslie,83.86
MCH-6229,CNC,Surat,4,498.95,1220,8.38,Low,41.6,21,3.8,Evening,2024-11-02,Elizabeth,90.03
MCH-6230,CNC,Ahmedabad,22,277.51,1880,5.94,High,30.0,2,6.1,Night,2023-05-14,Angela,99.12
MCH-6231,Packaging Unit,Vadodara,21,1077.4,1665,6.35,Medium,34.0,26,2.3,Night,2022-02-16,,98.03
MCH-6232,,Vadodara,10,501.27,941,8.94,Low,,25,4.8,Morning,2024-08-21,Jordan,85.89
MCH-6233,Laser Cutter,Pune,10,446.4,1297,4.56,High,48.5,26,4.8,Morning,2022-05-02,Christie,97.69
MCH-6234,Robotic Arm,Surat,13,595.22,1724,4.98,Medium,30.0,7,28.2,Night,2022-03-27,Daniel,83.82
MCH-6235,Laser Cutter,Ahmedabad,4,181.48,1220,4.0,Low,27.0,7,21.5,Morning,2024-09-29,Jesse,86.86
MCH-6236,Packaging Unit,Ahmedabad,8,1133.99,183,9.46,Low,31.8,20,0.7,Night,2023-02-01,Tyler,80.5
MCH-6237,CNC,Surat,7,,522,11.84,High,22.2,19,9.8,Morning,2024-09-01,Melissa,70.31
MCH-6238,Laser Cutter,Pune,10,763.49,946,12.03,Medium,28.7,12,3.7,Evening,2025-03-04,Connor,80.14
MCH-6239,CNC,Vadodara,7,700.77,684,4.12,Low,34.7,15,7.4,morning,2022-02-27,Allison,91.28
MCH-6240,Packaging Unit,Rajkot,12,286.35,1907,12.1,High,29.2,14,5.4,Night,2024-07-29,Jason,87.5
MCH-6241,Robotic Arm,Surat,18,1741.9,1728,2.71,High,22.8,7,2.3,Night,2022-12-21,John,104.88
MCH-6242,CNC,Vadodara,11,1000.14,1790,6.62,Medium,25.6,19,6.7,Night,2022-09-22,Amanda,95.56
MCH-6243,Packaging Unit,Surat,13,1049.97,1660,9.61,Low,30.8,20,4.5,Evening,2024-10-31,Elizabeth,89.96
MCH-6244,Robotic Arm,Vadodara,21,750.68,1040,2.31,High,27.7,28,5.2,Morning,2024-06-08,Jason,99.33
MCH-6245,Packaging Unit,Surat,11,879.91,1777,5.57,High,,19,24.0,Night,2023-10-26,Sherry,85.61
MCH-6246,CNC,Rajkot,13,1838.99,1081,11.32,High,22.0,27,1.0,Night,2024-06-19,Kaitlyn,83.04
MCH-6247,3D Printer,Surat,15,401.76,71,9.32,High,27.2,2,11.2,Morning,2024-10-30,Kevin,73.54
MCH-6248,Packaging Unit,Surat,4,1289.96,1221,3.8,High,33.6,20,29.1,Morning,2023-05-16,Sarah,80.36
MCH-6249,CNC,Vadodara,14,705.12,1705,4.7,Medium,27.3,10,16.9,Evening,2022-09-05,Tammy,91.97
MCH-6250,Packaging Unit,Vadodara,6,610.35,1811,8.06,Medium,29.2,24,9.3,Night,2022-12-22,Vincent,91.59
MCH-6251,3D Printer,Pune,19,557.14,1795,8.27,,27.9,6,5.1,Evening,2022-11-14,Ronald,94.05
MCH-6252,Laser Cutter,Vadodara,12,671.91,1786,10.01,Medium,35.5,13,20.5,Evening,2023-08-15,Christian,79.55
MCH-6253,,Ahmedabad,10,489.65,1979,5.65,Low,35.0,6,0.2,Night,2023-01-20,Thomas,104.35
MCH-6254,Robotic Arm,Vadodara,9,849.07,1601,2.42,HIGH,38.8,28,3.7,morning,2023-12-02,Kevin,104.7
MCH-6255,Robotic Arm,Surat,19,765.62,612,10.02,HIGH,33.7,26,19.3,Night,2022-06-20,Emily,70.46
MCH-6256,3D Printer,Surat,4,443.68,1116,0.74,High,36.0,5,7.4,Night,2022-01-25,Angela,102.01
MCH-6257,Robotic Arm,Surat,11,342.78,580,9.74,High,24.2,10,27.5,Night,2023-04-17,Ashley,65.61
MCH-6258,CNC,Rajkot,10,377.14,1634,11.24,High,19.6,13,9.1,Morning,2022-07-25,Brandi,84.23
MCH-6259,CNC,Surat,22,724.62,110,3.81,Medium,29.6,24,2.4,Night,2025-01-03,Alicia,90.58
MCH-6260,3D Printer,Rajkot,16,1122.7,783,12.67,Low,28.0,23,3.6,Evening,2022-01-25,Jamie,77.06
MCH-6261,,Ahmedabad,8,732.51,571,13.87,Low,,29,0.8,Night,2025-03-22,Stephen,75.41
MCH-6262,Robotic Arm,Vadodara,15,933.83,1684,7.25,Medium,,25,2.2,Evening,2024-01-01,David,96.66
MCH-6263,3D Printer,Surat,19,851.46,1303,11.67,High,,16,13.3,Night,2022-11-15,Laura,76.99
MCH-6264,Robotic Arm,Ahmedabad,22,542.48,1781,9.39,High,40.7,25,5.4,Morning,2025-03-08,Angela,91.51
MCH-6265,Laser Cutter,Rajkot,12,946.07,733,6.18,Medium,33.2,18,1.1,Morning,2023-07-08,Katherine,91.63
MCH-6266,,Pune,22,525.07,1604,5.75,Medium,31.8,9,3.6,Night,2022-05-22,Gabriel,98.6
MCH-6267,Packaging Unit,Pune,12,151.49,906,11.0,High,33.1,4,13.7,Morning,2023-12-03,Jonathan,75.74
MCH-6268,CNC,Surat,14,,228,11.39,High,31.5,26,0.4,Morning,2024-11-14,Benjamin,77.95
MCH-6269,CNC,Rajkot,5,282.57,391,13.06,High,31.4,5,0.4,Morning,2023-04-06,Julie,76.45
MCH-6270,,Pune,19,845.36,513,6.33,High,29.5,24,4.6,Evening,2023-06-23,Pamela,87.19
MCH-6271,CNC,Rajkot,15,855.18,931,4.19,Medium,20.6,24,2.8,Morning,2022-03-29,Michelle,96.2
MCH-6272,3D Printer,Surat,9,973.9,1137,14.67,Medium,21.2,18,4.0,Morning,2024-01-19,,75.94
MCH-6273,3D Printer,Pune,10,352.23,1053,11.2,Low,37.8,6,2.3,Evening,2023-07-02,Brittany,84.26
MCH-6274,Robotic Arm,Vadodara,11,921.94,766,10.55,Medium,25.4,17,10.3,Evening,2022-05-23,Laura,76.76
MCH-6275,Robotic Arm,Ahmedabad,20,1469.22,819,1.32,Low,28.1,6,0.6,Evening,2024-11-16,William,101.67
MCH-6276,CNC,Rajkot,19,1057.92,1576,14.01,High,42.8,19,4.1,Morning,2023-09-12,Ryan,80.73
MCH-6277,CNC,Vadodara,22,1163.85,1034,1.77,Medium,14.4,13,16.0,Night,2024-04-17,Richard,92.21
MCH-6278,CNC,Ahmedabad,9,499.65,1065,5.05,Low,38.1,18,0.6,Night,2023-03-17,Jeremy,97.64
MCH-6279,3D Printer,Vadodara,17,269.93,1133,3.98,Medium,21.9,19,0.8,Evening,2024-04-15,Adam,100.54
MCH-6280,Laser Cutter,Pune,15,281.87,265,11.05,Medium,25.8,9,2.5,Morning,2024-10-28,Oscar,77.96
MCH-6281,Packaging Unit,Ahmedabad,11,469.96,561,12.91,High,28.1,8,12.1,Evening,2023-05-17,Jennifer,69.71
MCH-6282,,Surat,12,284.96,386,11.59,Medium,29.7,12,3.9,Morning,2023-09-15,Amber,76.9
MCH-6283,Laser Cutter,Surat,6,760.31,1031,7.31,High,25.2,6,14.0,Morning,2023-10-27,James,83.09
MCH-6284,Laser Cutter,Surat,19,655.59,1767,0.36,Medium,34.2,12,4.1,Evening,2024-06-04,Taylor,110.2
MCH-6285,CNC,Ahmedabad,4,1461.24,685,9.34,High,30.7,8,3.9,Night,2022-05-25,Terri,82.21
MCH-6286,Robotic Arm,Surat,17,826.49,1206,11.86,Low,25.1,4,3.1,Morning,2022-10-25,Alejandra,82.98
MCH-6287,Laser Cutter,Rajkot,22,1021.16,282,6.33,High,33.2,20,10.0,Morning,2024-03-26,Christian,81.23
MCH-6288,Robotic Arm,Rajkot,19,,1778,5.12,High,30.0,5,6.7,Night,2023-05-27,Stacy,99.45
MCH-6289,CNC,Vadodara,18,,566,3.45,Medium,33.7,11,29.7,Night,2023-03-03,Gary,75.45
MCH-6290,CNC,Vadodara,14,347.27,380,0.72,Medium,35.0,3,6.8,Morning,2022-03-12,Julia,96.47
MCH-6291,3D Printer,Surat,8,1342.91,1983,13.08,Medium,21.2,17,3.6,Night,2022-12-01,Christine,85.93
MCH-6292,Robotic Arm,Pune,13,685.31,493,2.84,Low,26.2,9,8.6,Night,2024-09-16,Chad,91.43
MCH-6293,Robotic Arm,Rajkot,17,379.77,1519,1.54,Low,21.3,13,8.3,Evening,2024-10-02,Meredith,103.23
MCH-6294,Robotic Arm,Rajkot,15,768.56,315,13.2,High,18.3,18,5.7,Morning,2023-10-16,James,71.14
MCH-6295,CNC,Vadodara,4,247.39,1273,10.21,High,32.3,26,15.1,Morning,2024-09-26,Desiree,79.26
MCH-6296,Packaging Unit,Rajkot,13,1431.91,442,14.17,Low,,10,11.2,Night,2023-12-14,Lawrence,65.46
MCH-6297,CNC,Ahmedabad,15,1464.72,1968,3.84,Low,30.7,15,22.6,Night,2022-08-09,Nicholas,90.81
MCH-6298,Laser Cutter,Surat,5,2245.54,833,13.78,Medium,29.2,12,3.9,Night,2023-06-07,Troy,73.44
MCH-6299,3D Printer,Ahmedabad,19,932.44,60,6.91,High,30.7,20,7.6,Night,2023-04-18,Shawn,80.03
MCH-6300,,Pune,16,225.85,1832,13.63,Medium,28.3,19,4.3,Morning,2025-02-10,Andrea,84.67
MCH-6301,CNC,Ahmedabad,14,1028.12,1426,10.15,Medium,35.2,20,5.6,Morning,2023-08-20,Maria,86.19
MCH-6302,CNC,Pune,17,845.12,1966,5.83,Medium,26.4,29,1.9,Evening,2022-07-30,Andrea,102.19
MCH-6303,Laser Cutter,Ahmedabad,22,444.66,1284,2.07,HIGH,18.3,24,2.6,Morning,2023-02-20,Cynthia,104.1
MCH-6304,3D Printer,Ahmedabad,12,497.68,1327,9.33,Medium,28.5,25,14.4,Morning,2023-12-06,Richard,81.61
MCH-6305,3D Printer,Rajkot,5,1046.29,1727,4.5,High,34.7,25,4.7,Evening,2022-04-29,,100.61
MCH-6306,3D Printer,Rajkot,17,324.4,1006,0.41,Low,22.5,14,3.5,Night,2022-09-08,Katherine,104.65
MCH-6307,Packaging Unit,Vadodara,16,507.42,639,12.4,Medium,,13,22.0,Night,2023-03-16,Melanie,64.4
MCH-6308,CNC,Vadodara,4,234.61,892,7.07,Low,31.6,5,2.0,Evening,2024-12-21,Patricia,91.56
MCH-6309,CNC,Ahmedabad,7,1051.53,773,2.84,Low,34.3,28,5.5,Morning,2024-06-23,Theresa,95.41
MCH-6310,Laser Cutter,Ahmedabad,22,1046.91,1044,9.2,Low,30.0,21,0.8,Morning,2024-06-06,Amanda,88.24
MCH-6311,3D Printer,Vadodara,4,337.25,1739,9.66,,32.9,8,11.9,Night,2025-02-26,Ashley,86.36
MCH-6312,Robotic Arm,Surat,14,376.69,88,4.58,Medium,24.6,9,10.7,Morning,2024-02-29,Sharon,83.55
MCH-6313,Packaging Unit,Vadodara,5,828.14,919,9.83,Low,37.0,28,0.7,Morning,2022-05-16,Paul,86.33
MCH-6314,CNC,Surat,4,337.47,853,8.86,High,32.7,6,4.8,Morning,2024-05-06,Rachel,85.55
MCH-6315,Packaging Unit,Pune,23,395.55,473,13.76,Medium,37.4,24,16.1,Morning,2022-09-09,Amanda,64.59
MCH-6316,Packaging Unit,Vadodara,9,,1728,12.7,Medium,36.4,11,4.3,Night,2024-06-28,Melissa,85.56
MCH-6317,Robotic Arm,Pune,13,380.41,1262,2.27,High,22.8,26,7.0,Evening,2023-11-16,,100.53
MCH-6318,Laser Cutter,Rajkot,14,929.73,356,0.78,High,39.8,14,2.6,Night,2023-09-27,Edward,98.26
MCH-6319,3D Printer,Ahmedabad,9,1882.35,933,2.5,Medium,33.0,29,11.4,Night,2023-03-27,Joanne,92.11
MCH-6320,CNC,Rajkot,17,403.84,1574,3.25,Medium,28.1,8,1.6,Morning,2022-04-28,Brian,104.92
MCH-6321,Packaging Unit,Vadodara,6,421.54,1286,14.68,High,34.1,28,0.0,Night,2023-10-08,,80.75
MCH-6322,Robotic Arm,Surat,21,521.85,679,11.64,,,6,7.7,Evening,2025-02-07,Donna,76.24
MCH-6323,CNC,Vadodara,11,382.85,1149,9.08,High,40.0,19,3.2,Morning,2022-06-01,Kathryn,88.63
MCH-6324,Laser Cutter,Ahmedabad,8,372.55,982,11.26,HIGH,25.1,18,4.4,Night,2024-01-19,Drew,82.05
MCH-6325,3D Printer,Rajkot,20,464.5,1107,6.28,High,,21,7.6,Morning,2023-10-18,Tamara,90.68
MCH-6326,CNC,Surat,22,567.05,1252,4.03,Low,36.9,18,17.5,Night,2025-01-04,Stephanie,89.31
MCH-6327,3D Printer,Surat,13,524.16,121,9.7,High,22.0,15,1.2,Evening,2022-09-10,Mark,80.02
MCH-6328,CNC,Vadodara,6,922.49,1055,4.79,Medium,30.5,7,4.0,Morning,2024-11-05,Andrea,95.09
MCH-6329,3D Printer,Surat,8,419.04,759,8.97,High,23.8,24,3.8,Evening,2023-08-14,Michael,85.13
MCH-6330,CNC,Ahmedabad,17,891.01,298,10.43,Low,30.5,7,9.0,Night,2023-03-26,Lisa,74.05
MCH-6331,Robotic Arm,Vadodara,20,825.42,1053,10.11,Low,36.6,3,9.4,Morning,2025-01-27,Jennifer,80.8
MCH-6332,CNC,Pune,10,455.5,1249,4.59,Medium,26.7,4,14.4,Evening,2023-04-03,,90.5
MCH-6333,Robotic Arm,Vadodara,6,949.52,240,4.07,Low,23.2,24,4.6,Evening,2024-11-15,Monica,89.28
MCH-6334,Laser Cutter,Ahmedabad,5,1189.03,174,14.55,HIGH,,22,20.1,Night,2025-02-26,Robert,56.58
MCH-6335,CNC,Surat,6,855.61,1541,5.3,High,33.7,10,22.7,Morning,2023-03-02,Alexis,85.13
MCH-6336,3D Printer,Surat,6,,392,2.95,High,31.4,23,7.3,Morning,2022-12-25,Michelle,91.02
MCH-6337,Packaging Unit,Rajkot,16,557.19,1159,4.9,Medium,19.1,22,0.0,Morning,2024-08-24,Cheyenne,99.06
MCH-6338,Laser Cutter,Rajkot,6,539.44,1628,4.38,Low,25.0,12,12.5,Night,2022-04-15,Danielle,95.29
MCH-6339,Packaging Unit,Vadodara,5,814.45,330,2.7,Medium,31.9,17,3.6,Night,2022-01-13,Benjamin,93.67
MCH-6340,Packaging Unit,Surat,5,927.04,667,3.16,Low,40.6,2,9.0,Night,2023-09-22,Matthew,91.61
MCH-6341,Laser Cutter,Ahmedabad,11,509.7,469,7.27,High,8.9,21,1.2,Evening,2024-05-20,Dana,87.8
MCH-6342,Robotic Arm,Surat,14,680.77,1364,10.91,Low,27.6,19,7.3,Night,2023-08-16,Mark,83.46
MCH-6343,CNC,Vadodara,21,415.05,862,2.32,Medium,25.2,2,5.3,Evening,2024-12-12,Hannah,98.24
MCH-6344,Packaging Unit,Pune,5,965.67,1576,9.94,Low,31.5,25,1.8,Evening,2023-05-31,Debra,90.61
MCH-6345,Laser Cutter,Pune,13,938.46,73,5.64,High,22.9,27,12.5,Night,2023-01-05,Richard,79.24
MCH-6346,CNC,Surat,5,495.89,692,10.22,Medium,26.8,8,12.1,Evening,2024-10-02,,76.15
MCH-6347,,Surat,6,828.51,511,2.51,Medium,32.0,22,4.8,Night,2023-04-20,Daniel,94.69
MCH-6348,Robotic Arm,Pune,23,910.31,1779,6.16,Low,20.3,13,22.3,Night,2023-02-10,Jerry,85.59
MCH-6349,Laser Cutter,Pune,13,325.93,256,2.12,,31.7,6,11.9,Evening,2022-07-28,William,89.1
MCH-6350,Packaging Unit,Pune,16,372.79,1829,10.77,High,32.3,11,10.7,Night,2025-03-08,Robert,85.68
MCH-6351,CNC,Rajkot,23,671.53,1327,2.26,Medium,14.7,18,1.4,Evening,2022-04-01,Kathleen,104.6
MCH-6352,3D Printer,Vadodara,17,429.24,1678,9.49,Medium,31.3,19,12.4,Evening,2025-01-08,Jerry,85.71
MCH-6353,Laser Cutter,Ahmedabad,21,1073.81,579,12.36,Low,26.2,3,5.5,Night,2025-03-01,Daniel,74.72
MCH-6354,Robotic Arm,Vadodara,21,599.78,846,10.93,High,23.7,16,13.8,Morning,2022-12-02,Chad,74.67
MCH-6355,Laser Cutter,Vadodara,23,516.0,806,11.41,Low,31.7,7,10.2,Morning,2023-08-28,Karen,76.02
MCH-6356,Robotic Arm,Surat,14,748.48,1794,3.5,High,,23,7.9,Evening,2022-05-16,,101.35
MCH-6357,CNC,Surat,22,662.58,318,12.44,High,29.2,12,15.7,Night,2023-10-18,Jason,65.83
MCH-6358,3D Printer,Ahmedabad,16,752.53,1398,0.18,Medium,14.4,15,5.3,Evening,2025-01-03,Adam,106.5
MCH-6359,Robotic Arm,Rajkot,21,788.97,401,3.41,High,22.4,21,0.2,Morning,2025-04-04,Marco,95.25
MCH-6360,Packaging Unit,Vadodara,12,1312.96,1526,10.21,High,27.5,7,3.6,Evening,2025-03-16,Joe,87.9
MCH-6361,Laser Cutter,Ahmedabad,21,479.22,710,5.13,Low,29.4,4,22.0,Morning,2023-09-14,Tyler,79.57
MCH-6362,CNC,Ahmedabad,11,1058.59,1929,0.9,Low,24.4,29,4.1,Morning,2023-12-03,Scott,109.89
MCH-6363,CNC,Ahmedabad,11,374.79,1366,13.85,High,17.1,13,8.5,Evening,2025-02-08,Cristina,77.2
MCH-6364,Robotic Arm,Pune,10,1194.89,1153,12.52,,27.3,14,2.9,Night,2023-01-14,Dustin,80.83
MCH-6365,Packaging Unit,Vadodara,20,470.72,814,0.88,Low,40.4,9,7.4,Evening,2023-07-17,Jose,99.17
MCH-6366,CNC,Surat,10,676.29,1236,5.78,Medium,,25,5.1,morning,2024-04-26,Kristy,94.2
MCH-6367,CNC,Rajkot,21,575.26,1254,6.16,Medium,26.8,11,3.0,Morning,2024-02-29,Clayton,95.21
MCH-6368,Robotic Arm,Pune,22,1008.17,1881,11.99,Medium,37.0,4,12.3,Evening,2024-04-14,Alexander,81.64
MCH-6369,Robotic Arm,Rajkot,10,759.99,1117,13.99,Low,30.0,6,0.1,Night,2025-03-03,Jamie,80.17
MCH-6370,Robotic Arm,Surat,9,,1243,14.52,HIGH,28.6,29,5.4,Morning,2023-12-02,Jesus,76.61
MCH-6371,,Ahmedabad,8,1201.05,1908,14.45,Medium,29.1,28,2.4,Night,2023-06-05,Joshua,83.6
MCH-6372,,Vadodara,18,807.86,928,11.71,High,30.9,20,0.8,Evening,2023-03-07,Anthony,82.6
MCH-6373,Robotic Arm,Rajkot,11,976.11,1613,13.98,Medium,31.0,13,1.3,Evening,2023-12-03,Carrie,83.18
MCH-6374,Robotic Arm,Rajkot,6,232.97,570,10.57,Low,28.8,15,6.2,Night,2025-02-20,Jerry,78.94
MCH-6375,Robotic Arm,Ahmedabad,19,764.65,1866,1.55,Low,39.1,12,6.9,Evening,2024-01-11,Holly,106.53
MCH-6376,Laser Cutter,Rajkot,6,847.8,74,9.91,Medium,,27,4.7,Morning,2024-11-17,Dawn,76.3
MCH-6377,Laser Cutter,Pune,22,943.24,630,12.43,High,33.6,22,6.7,Morning,2022-11-24,Bruce,74.35
MCH-6378,Packaging Unit,Pune,17,362.85,724,9.29,High,26.3,25,45.2,morning,2022-08-16,Christina,55.29
MCH-6379,CNC,Rajkot,22,,691,2.78,High,32.5,23,2.4,Morning,2025-04-07,Hannah,96.15
MCH-6380,3D Printer,Vadodara,10,878.23,1617,10.85,,29.3,28,12.8,Night,2024-08-04,Sean,81.56
MCH-6381,Packaging Unit,Surat,18,1099.68,330,0.42,Medium,15.4,12,16.7,Morning,2022-09-15,Deborah,88.65
MCH-6382,,Rajkot,4,313.98,1924,4.28,Low,28.0,3,2.6,Night,2023-05-07,Stephanie,105.2
MCH-6383,Packaging Unit,Rajkot,21,269.09,1909,9.7,Medium,25.2,10,10.8,Morning,2025-04-12,Anthony,88.56
MCH-6384,Laser Cutter,Rajkot,16,,1641,13.06,Medium,22.2,27,9.6,Evening,2022-02-06,Julie,80.48
MCH-6385,Robotic Arm,Vadodara,5,304.52,112,9.85,Medium,25.4,5,11.8,Night,2022-03-05,,72.54
MCH-6386,Packaging Unit,Vadodara,13,794.39,1816,10.94,Medium,27.4,23,1.9,Night,2022-12-02,Heather,90.79
MCH-6387,3D Printer,Rajkot,9,446.12,1763,4.28,Low,27.7,6,8.6,Night,2022-10-02,Andrew,99.47
MCH-6388,3D Printer,Vadodara,7,1091.36,1094,4.97,High,24.2,5,6.0,Morning,2023-12-10,Christopher,93.42
MCH-6389,CNC,Ahmedabad,15,342.79,999,5.65,High,33.8,5,0.6,Morning,2023-10-11,Richard,96.12
MCH-6390,3D Printer,Ahmedabad,11,1110.77,1254,1.98,Medium,,14,9.2,Evening,2022-04-30,Michelle,98.46
MCH-6391,Laser Cutter,Rajkot,20,1905.23,1530,1.48,High,34.9,12,1.1,Evening,2024-11-23,Matthew,106.3
MCH-6392,3D Printer,Vadodara,12,542.44,1969,12.03,Medium,,23,10.8,Evening,2022-04-03,Pamela,84.01
MCH-6393,,Ahmedabad,17,558.57,634,11.97,High,32.2,14,6.7,Night,2024-01-28,Alison,75.86
MCH-6394,3D Printer,Pune,15,772.62,1824,7.31,High,36.9,24,7.6,Evening,2022-01-31,Tammy,94.16
MCH-6395,Packaging Unit,Rajkot,19,705.24,1810,2.73,Medium,30.4,3,7.7,Evening,2024-07-26,Timothy,103.23
MCH-6396,Packaging Unit,Rajkot,19,1028.13,373,3.48,Low,26.0,29,8.2,Night,2024-11-24,Jesus,88.94
MCH-6397,Robotic Arm,Ahmedabad,21,1168.88,1570,12.97,Low,28.1,26,0.9,Evening,2024-07-10,Susan,84.84
MCH-6398,Laser Cutter,Rajkot,7,,481,12.15,Medium,30.6,23,1.5,Morning,2024-11-23,Laura,77.62
MCH-6399,CNC,Ahmedabad,11,146.45,681,7.96,Medium,30.1,2,20.9,Evening,2023-02-19,Ryan,74.92
MCH-6400,Packaging Unit,Vadodara,4,1594.57,251,13.35,Medium,28.0,25,8.0,Evening,2022-08-31,Paula,67.51
MCH-6401,Robotic Arm,Vadodara,15,734.32,1810,2.78,Low,,25,12.0,Evening,2025-02-12,Kara,100.07
MCH-6402,3D Printer,Rajkot,16,904.25,1435,13.64,High,34.8,25,14.5,Evening,2023-09-03,Jennifer,73.24
MCH-6403,3D Printer,Ahmedabad,7,1104.92,820,0.58,,43.5,11,6.1,Night,2022-07-20,Christopher,99.82
MCH-6404,CNC,Surat,5,545.1,678,8.09,,29.9,14,11.9,Night,2023-09-14,Jeffrey,80.36
MCH-6405,Laser Cutter,Rajkot,21,156.22,1734,7.28,Medium,30.3,3,11.8,Morning,2023-06-28,Samuel,91.41
MCH-6406,Laser Cutter,Rajkot,12,557.08,1899,1.36,Low,19.6,4,4.5,morning,2022-11-18,Joel,109.16
MCH-6407,Packaging Unit,Surat,9,1474.9,1338,7.47,Medium,30.5,11,1.3,Night,2023-06-07,Taylor,93.19
MCH-6408,Packaging Unit,Surat,8,698.75,1888,0.91,Low,20.5,21,4.3,Morning,2022-07-06,Richard,109.91
MCH-6409,Laser Cutter,Rajkot,14,,928,0.92,Low,29.8,21,15.2,Evening,2024-04-21,Rachel,94.98
MCH-6410,Laser Cutter,Vadodara,23,186.47,1732,11.75,Low,26.9,25,2.6,Morning,2022-03-16,,88.85
MCH-6411,Laser Cutter,Surat,11,779.96,526,14.71,Medium,27.3,22,20.0,Morning,2025-03-06,Paul,59.85
MCH-6412,CNC,Pune,10,481.13,1315,2.08,Low,28.5,16,10.6,Morning,2024-08-21,Thomas,98.69
MCH-6413,CNC,Vadodara,13,191.11,287,12.12,Low,23.4,8,2.1,Night,2023-06-25,Michael,76.41
MCH-6414,3D Printer,Ahmedabad,4,343.55,452,2.33,High,34.0,23,18.2,Morning,2023-10-10,Philip,85.88
MCH-6415,CNC,Ahmedabad,21,,1780,3.85,High,34.2,24,1.4,Night,2023-03-18,Jillian,105.73
MCH-6416,Laser Cutter,Pune,9,343.68,247,9.95,High,40.4,23,4.5,Night,2025-02-17,Karen,78.52
MCH-6417,Laser Cutter,Surat,17,592.4,1117,3.82,Medium,39.2,24,0.1,Night,2024-07-29,Matthew,100.75
MCH-6418,Packaging Unit,Surat,9,,1052,6.56,High,36.8,12,15.8,Evening,2025-04-04,Eric,84.16
MCH-6419,CNC,Surat,11,467.64,1669,6.2,Low,23.2,25,1.4,Night,2023-03-13,Chad,99.86
MCH-6420,Laser Cutter,Pune,12,576.68,96,6.78,High,27.4,28,8.6,morning,2024-02-10,James,80.4
MCH-6421,Laser Cutter,Vadodara,7,838.77,1735,3.95,High,,18,0.8,Evening,2022-10-11,Jennifer,104.8
MCH-6422,CNC,Ahmedabad,18,1299.64,1107,6.59,High,36.2,5,9.4,Night,2023-08-29,Michael,87.61
MCH-6423,Robotic Arm,Rajkot,9,1048.45,1322,5.34,Low,36.0,15,6.0,Morning,2024-03-30,Virginia,94.64
MCH-6424,3D Printer,Surat,10,854.95,976,6.04,High,26.5,5,6.6,Evening,2024-03-23,Christopher,90.21
MCH-6425,Packaging Unit,Rajkot,10,1129.55,419,14.66,Medium,26.6,6,0.4,Night,2023-10-01,Ashley,72.28
MCH-6426,CNC,Surat,20,412.05,1388,7.53,,19.4,23,10.5,Morning,2022-07-03,Andrea,88.57
